file_id	status	path	file_kind	route_classes	features	group	disposition	owner_step	evidence	notes	minimalism_gate
000362	A	package/kernel/mt76/patches/0019-mtk-mt76-mt7996-leave-ps-when-4-address-is-establish.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-advanced-mac-policy-handoff	defer	M07	Patch [19/95] makes stations leave power-save for 4-address non-AMSDU cases and non-setup links; this is advanced 4-address/PS behavior, not M06 basic probe/load/calibration.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000363	A	package/kernel/mt76/patches/0020-mtk-mt76-mt7996-add-mcu-command-to-set-bssid-mapping.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-advanced-mac-policy-handoff	defer	M07	Patch [20/95] sets BSSID mapping address for 4-address non-AMSDU receive handling; this is advanced 4-address MAC behavior beyond M06.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000364	A	package/kernel/mt76/patches/0021-mtk-mt76-mt7996-Add-lpi-support-with-sku_idx-and-enh.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-regulatory-power-policy-handoff	defer	M07	Patch [21/95] adds LPI SKU index, PSD limits, LPI mode management, and management-power enhancements; this is regulatory/power policy for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000365	A	package/kernel/mt76/patches/0022-mtk-mt76-mt7996-Add-Triggered-Uplink-Access-Optimiza.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-qos-scs-policy-handoff	defer	M07	Patch [22/95] adds Triggered Uplink Access Optimization as a subset of SCS, plus vendor commands and EHT capability bits; this is QoS/SCS policy beyond M06 basic association.	M07 TODO: review TUAO/SCS userspace and policy behavior after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association.	advanced QoS/SCS policy boundary explicit after patch-content QC
000366	A	package/kernel/mt76/patches/0023-mtk-mt76-mt7996-add-per-band-token-limit.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-advanced-mac-policy-handoff	defer	M07	Patch [23/95] adds per-band token thresholds/accounting to prevent one band from consuming the shared token pool; this is multi-band resource/performance policy beyond M06.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000367	A	package/kernel/mt76/patches/0024-mtk-mt76-mt7996-record-per-antenna-average-data-fram.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-debug-testmode-review-only	review-only	M06	"Vendor mt76 patch subject is ""[PATCH 24/95] mtk: mt76: mt7996: record per-antenna average"" and primarily adds debug/testmode/monitor/coredump or instrumentation behavior."	Use only as diagnostic reference. Do not migrate into M06 unless basic radio probe fails and this exact behavior is proven necessary.	debug/testmode not promoted to hardware bring-up
000368	A	package/kernel/mt76/patches/0025-mtk-mt76-mt7996-separate-hwrro-from-wed.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-offload-wed-handoff	defer	M08	"Vendor mt76 patch subject is ""[PATCH 25/95] mtk: mt76: mt7996: separate hwrro from wed"" and touches WED/RRO/HWRRO/offload-adjacent behavior, which is outside basic radio probe."	M08 TODO: review only after M06 radio enumeration and M07 userspace policy are stable; do not enable WED/offload in M06.	later-step offload boundary explicit
000369	A	package/kernel/mt76/patches/0026-mtk-mt76-mt7996-add-Adv-TTLM-support-for-STA.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-mlo-afc-policy-handoff	defer	M07	Patch [26/95] adds Adv-TTLM STA support, valid_link/TTLM handling, peer-MLD requests, and dormant-link handling; this is explicit MLO/TTLM behavior for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000370	A	package/kernel/mt76/patches/0027-mtk-mt76-mt7996-Add-AFC-and-lpi-power-support.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-regulatory-power-policy-handoff	defer	M07	Patch [27/95] receives/stores AFC power tables from hostapd vendor commands and compares AFC vs SKU tables; this is explicit AFC/LPI regulatory power policy for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000371	A	package/kernel/mt76/patches/0028-mtk-mt76-mt7996-add-CU-event-notification-support.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-beacon-mbssid-policy-handoff	defer	M07	Patch [28/95] adds critical-update event notification and beacon critical-update firmware events; this is beacon/update policy beyond M06.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000372	A	package/kernel/mt76/patches/0029-mtk-mt76-mt7996-add-external-eeprom-support.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-basic-bringup-needs-evidence	needs-evidence	M06	Patch [29/95] adds external EEPROM support and ext_eeprom debugfs/write callbacks mainly for mt7992/mt7990 golden EEPROM flows; direct 8X has AT24 MAC cells plus factory MTD calibration, so M06 must prove any runtime need before porting.	M06 TODO: verify target mt7996 eeprom path against direct 8X factory/AT24 design. Rewrite only if basic calibration/MAC loading requires this semantic.	external-eeprom ambiguity recorded; not copied wholesale
000373	A	package/kernel/mt76/patches/0030-mtk-mt76-mt7996-add-efuse-write-protection.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-basic-bringup-needs-evidence	needs-evidence	M06	Patch [30/95] adds efuse write protection and refactors ADIE/DDIE efuse/cal-free offset constants used near calibration data handling; runtime M06 need is uncertain because much of the patch is testmode/write protection.	M06 TODO: compare target cal-free/efuse offset handling and calibration logs before porting; do not migrate testmode write-protection paths for basic bring-up unless required.	calibration/write-path split recorded
000374	A	package/kernel/mt76/patches/0031-mtk-mt76-mt7990-use-device-id-macro-in-internal-debu.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-non8x-or-unused-path	drop	M06	"Vendor mt76 patch subject is ""[PATCH 31/95] mtk: mt76: mt7990: use device id macro in internal"" and targets mt7990/mt7992/MT7987 or coredump/debug paths not selected by direct 8X package/topology evidence."	Do not migrate for 8X M06. Reopen only with direct 8X hardware evidence showing this non-8X path is actually used.	non-8X or unused path checked against direct 8X evidence
000375	A	package/kernel/mt76/patches/0032-mtk-mt76-mt7996-Fix-add-ba-related-issues.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-basic-bringup-needs-evidence	needs-evidence	M06	Patch [32/95] fixes ADDBA retry/session state and HW-path binding behavior, including low-throughput and ping-fail scenarios; potential basic association/traffic relevance but target equivalence is unknown.	M06 TODO: test basic Wi-Fi 6 association and ping/throughput enough to decide whether target already handles this; port minimal ADDBA semantic only if proven.	association evidence gap recorded
000376	A	package/kernel/mt76/patches/0033-mtk-wifi-mt76-mt7996-Add-support-for-TSF-offset.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-mlo-afc-policy-handoff	defer	M07	Patch [33/95] reports TSF offsets to hostapd for per-station profile content in MLD beacons; this is MLO/timing/userspace behavior beyond M06 basic association.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000377	A	package/kernel/mt76/patches/0034-mtk-mt76-mt7996-Refactor-handling-vht-operating-mode.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-rate-control-policy-handoff	defer	M07	Patch [34/95] refactors VHT operating-mode notification and rate-control fields during station addition; this is rate-control/operating-mode behavior beyond M06 basic association.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000378	A	package/kernel/mt76/patches/0035-mtk-mt76-mt7992-add-anti-noise-enable-disable-debugf.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-non8x-or-unused-path	drop	M06	"Vendor mt76 patch subject is ""[PATCH 35/95] mtk: mt76: mt7992: add anti-noise enable/disable"" and targets mt7990/mt7992/MT7987 or coredump/debug paths not selected by direct 8X package/topology evidence."	Do not migrate for 8X M06. Reopen only with direct 8X hardware evidence showing this non-8X path is actually used.	non-8X or unused path checked against direct 8X evidence
000379	A	package/kernel/mt76/patches/0036-mtk-mt76-mt7996-add-listmode-support.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-debug-testmode-review-only	review-only	M06	"Vendor mt76 patch subject is ""[PATCH 36/95] mtk: mt76: mt7996: add listmode support"" and primarily adds debug/testmode/monitor/coredump or instrumentation behavior."	Use only as diagnostic reference. Do not migrate into M06 unless basic radio probe fails and this exact behavior is proven necessary.	debug/testmode not promoted to hardware bring-up
000380	A	package/kernel/mt76/patches/0037-mtk-mt76-mt7996-parse-nvmem-partition-name-offset-fo.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-calibration-tooling-review-only	review-only	M06	Patch [37/95] parses nvmem partition name and offset for atenl flash write-back; it is calibration write-back/tooling support, not required evidence for reading factory/AT24 data during M06 basic bring-up.	Review only. M06 implementation must first prove read-path calibration/MAC source selection; write-back/tooling can be reopened only if required after basic radios enumerate.	not treated as runtime calibration requirement without direct evidence
000381	A	package/kernel/mt76/patches/0038-mtk-mt76-mt7996-add-beacon-waiting-mechanism-for-act.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-dfs-csa-policy-handoff	defer	M07	Patch [38/95] adds active-scan beacon waiting on radar/no-IR channels; this is DFS scan policy and hidden-SSID behavior, not basic radio probe/load/calibration.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000382	A	package/kernel/mt76/patches/0039-mtk-mt76-mt7996-add-testmode-support-for-single-wiph.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-debug-testmode-review-only	review-only	M06	"Vendor mt76 patch subject is ""[PATCH 39/95] mtk: mt76: mt7996: add testmode support for single"" and primarily adds debug/testmode/monitor/coredump or instrumentation behavior."	Use only as diagnostic reference. Do not migrate into M06 unless basic radio probe fails and this exact behavior is proven necessary.	debug/testmode not promoted to hardware bring-up
000383	A	package/kernel/mt76/patches/0040-mtk-mt76-fix-rcu-protection-for-mlink-and-mconf.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-mlo-afc-policy-handoff	defer	M07	Patch [40/95] changes RCU protection for mlink/mconf and default WCID handling; this is MLO link-structure correctness that M07 must review after basic radios enumerate.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000384	A	package/kernel/mt76/patches/0041-mtk-mt76-use-wcid_idx-instead-of-wcid-in-mt76_rx_sta.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-basic-bringup-needs-evidence	needs-evidence	M06	Patch [41/95] stores wcid_idx in rx_status and re-dereferences WCID for RX reorder/RCU cases; possible RX stability relevance but target 25.12 may already contain equivalent changes.	M06 TODO: compare target RX status/reorder path or verify no RX/reorder failures during basic association before porting.	RX stability evidence gap recorded
000385	A	package/kernel/mt76/patches/0042-mtk-mt76-use-compile-flag-to-disable-some-wed-change.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-offload-wed-handoff	defer	M08	"Vendor mt76 patch subject is ""[PATCH 42/95] mtk: mt76: use compile flag to disable some wed change"" and touches WED/RRO/HWRRO/offload-adjacent behavior, which is outside basic radio probe."	M08 TODO: review only after M06 radio enumeration and M07 userspace policy are stable; do not enable WED/offload in M06.	later-step offload boundary explicit
000386	A	package/kernel/mt76/patches/0043-mtk-mt76-mt7996-replace-band-idx-with-radio-idx-in-v.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-vendor-cert-policy-handoff	defer	M07	Patch [43/95] replaces band index with radio index in vendor commands to match hostapd-side command semantics; this is userspace/vendor-command policy for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000387	A	package/kernel/mt76/patches/0044-mtk-mt76-mt7996-Change-beacon-protection-fw-cmd.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-beacon-mbssid-policy-handoff	defer	M07	Patch [44/95] changes beacon-protection firmware command handling and key-memory cleanup; this is beacon protection/security behavior for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000388	A	package/kernel/mt76/patches/0045-mtk-mt76-mt7996-use-GFP_DMA32-for-page_pool.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-basic-bringup-needs-evidence	needs-evidence	M06	Patch [45/95] uses GFP_DMA32 for page_pool allocation to support 64-bit environments; possible DMA stability relevance for 8X, but target equivalence must be checked.	M06 TODO: inspect target page_pool allocation path and radio probe/RX logs; port only if target lacks the needed DMA32 behavior.	DMA environment evidence gap recorded
000389	A	package/kernel/mt76/patches/0046-mtk-mt76-mt7996-do-not-check-enable_beacon-when-addi.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-basic-bringup-needs-evidence	needs-evidence	M06	Patch [46/95] removes enable_beacon gating from BSS_INFO updates because BSS_INFO programming does not itself control beacon TX; possible AP bring-up relevance but target behavior is unknown.	M06 TODO: compare target BSS_INFO/beacon path or test basic AP association before porting.	beacon/BSS_INFO evidence gap recorded
000390	A	package/kernel/mt76/patches/0047-mtk-mt76-mt7996-add-mbssid-data-parsing.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-beacon-mbssid-policy-handoff	defer	M07	Patch [47/95] adds MBSSID element parsing for Wi-Fi 7 features; this is MBSSID/beacon parsing policy beyond M06.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000391	A	package/kernel/mt76/patches/0048-mtk-mt76-mt7996-add-a-mt7996_bss_conf-array-for-MBSS.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-beacon-mbssid-policy-handoff	defer	M07	Patch [48/95] stores non-TX MBSSID BSS configuration pointers by BSSID index; this is MBSSID bookkeeping for M07.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000392	A	package/kernel/mt76/patches/0049-mtk-mt76-mt7996-11v-MLD-critical-update-support.patch	patch	primary	wireless:mt76:driver	M06-E-mt76-mlo-afc-policy-handoff	defer	M07	Patch [49/95] adds 11v plus MLD critical-update support for non-transmitted BSSID offsets and firmware critical-update handling; this is MLO/11v policy beyond M06.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
000393	A	package/kernel/mt76/patches/0050-mtk-mt76-mt7996-move-debug-APIs-to-common-part.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-debug-testmode-review-only	review-only	M06	"Vendor mt76 patch subject is ""[PATCH 50/95] mtk: mt76: mt7996: move debug APIs to common part"" and primarily adds debug/testmode/monitor/coredump or instrumentation behavior."	Use only as diagnostic reference. Do not migrate into M06 unless basic radio probe fails and this exact behavior is proven necessary.	debug/testmode not promoted to hardware bring-up
000394	A	package/kernel/mt76/patches/0051-mtk-mt76-rework-chanctx-scan-roc-for-mlo-support.patch	patch	primary	firmware:wifi:eeprom,identity:calibration:wifi,wireless:calibration:eeprom,wireless:mt76:driver,wireless:mt76:eeprom	M06-E-mt76-mlo-afc-policy-handoff	defer	M07	Patch [51/95] reworks chanctx/scan/ROC APIs for MLO support; this is broad MLO channel/scan behavior and not a minimal M06 probe requirement.	M07 TODO: review after M06 proves basic radio probe, firmware load, calibration source selection, and basic Wi-Fi 6 association; do not claim advanced wireless policy/runtime success in M06.	advanced wireless policy boundary explicit after patch-content QC
