file_id	status	path	file_kind	route_classes	features	group	disposition	owner_step	evidence	notes	minimalism_gate
000047	A	package/kernel/as21xxx/source/as21xx_bbu_api/as21xx_debugfs.h	header	primary	firmware:phy:runtime,network:phy:10gbase-t,network:phy:firmware	as21xxx-target-package-closure	superseded-by-target	M05	Direct 8X DTS sets firmware-name as21x1x_fw.bin on AS21xxx PHY24/PHY28; target 25.12 provides kmod-phy-aeonsemi-as21xxx and aeonsemi-as21xxx-firmware.	Use target 25.12 AS21xxx driver and firmware package closure for 8X; do not copy vendor out-of-tree AS21xxx source package.	target source checked; direct 8X AS21xxx requirement retained
000048	A	package/kernel/as21xxx/source/as21xxx.c	source	primary	firmware:phy:runtime,network:phy:10gbase-t,network:phy:firmware	as21xxx-target-package-closure	superseded-by-target	M05	Direct 8X DTS sets firmware-name as21x1x_fw.bin on AS21xxx PHY24/PHY28; target 25.12 provides kmod-phy-aeonsemi-as21xxx and aeonsemi-as21xxx-firmware.	Use target 25.12 AS21xxx driver and firmware package closure for 8X; do not copy vendor out-of-tree AS21xxx source package.	target source checked; direct 8X AS21xxx requirement retained
000049	A	package/kernel/as21xxx/source/as21xxx.h	header	primary	firmware:phy:runtime,network:phy:10gbase-t,network:phy:firmware	as21xxx-target-package-closure	superseded-by-target	M05	Direct 8X DTS sets firmware-name as21x1x_fw.bin on AS21xxx PHY24/PHY28; target 25.12 provides kmod-phy-aeonsemi-as21xxx and aeonsemi-as21xxx-firmware.	Use target 25.12 AS21xxx driver and firmware package closure for 8X; do not copy vendor out-of-tree AS21xxx source package.	target source checked; direct 8X AS21xxx requirement retained
000830	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8801sb.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000831	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855-gsw.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000832	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000833	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-e2p5g.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000834	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531-gsw.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000835	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000836	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth1-i2p5g.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000837	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-an8801sb.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000838	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-e2p5g.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000839	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-sfp.dtso	dtso	primary,supporting	network:sfp:cage,network:sfp:i2c,network:sfp:module-detect,dts:overlay:network	non-8x-mt7987-sfp-r4lite-reference	drop	M05	MT7987/R4 Lite SFP topology is not direct 8X authority; direct 8X has its own SFP1/SFP2 cages and mux GPIOs in 000859.	Do not generalize R4 Lite or MT7987 SFP wiring to 8X.	direct 8X DTS checked before dropping
000840	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-usb.dtso	dtso	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000841	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys.dtsi	dtsi	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000842	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-pinctrl.dtsi	dtsi	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000847	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987.dtsi	dtsi	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000851	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987a-bananapi-bpi-r4-lite.dts	dts	primary,supporting	network:sfp:cage,network:sfp:i2c,network:sfp:module-detect,dts:overlay:network	non-8x-mt7987-sfp-r4lite-reference	drop	M05	MT7987/R4 Lite SFP topology is not direct 8X authority; direct 8X has its own SFP1/SFP2 cages and mux GPIOs in 000859.	Do not generalize R4 Lite or MT7987 SFP wiring to 8X.	direct 8X DTS checked before dropping
000854	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987b.dtsi	dtsi	supporting	dts:overlay:network	non-8x-mt7987-network-reference	drop	M05	These are MT7987 network overlay/SoC DTS files, not BPI-R4 Pro 8X hardware evidence; direct 8X topology is in 000859.	Do not migrate MT7987/RFB-style network overlays into 8X M05; use only target 25.12 structure if a separate MT7987 step needs it.	diff/path checked; no filename-only drop
000859	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-bananapi-bpi-r4-pro-8x.dts	dts	primary,supporting	firmware:phy:runtime,network:dsa:switch,network:dsa:tagging,network:phy:10gbase-t,network:sfp:cage,network:sfp:i2c,network:sfp:module-detect,network:switch:external-dsa,dts:overlay:network	direct-8x-full-wired-topology	static-only	M05	Direct 8X DTS defines MxL86252 DSA switch, mxl862_8021q CPU tag, SFP1/SFP2 I2C and module-detect GPIOs, AS21xxx PHY24/PHY28 firmware, gmac1/gmac2 10GBase-R, USXGMII, and passive mux topology.	M05 TODO: validate DSA port enumeration, SFP1/SFP2 module detect/link, combo mux switching, AS21xxx firmware load, and 10G copper links at runtime; M03 owns board DTS identity rewrite and M10 owns storage nodes in the same DTS.	static topology only; runtime success not claimed
000861	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth0-gsw.dtso	dtso	supporting	dts:overlay:network	mt7988-rfb-soc-wired-reference	review-only	M05	MT7988 RFB/base DTS files are same-SoC references only; they do not decide 8X port wiring or package needs.	Use as supporting target/API context after direct 8X DTS; do not copy RFB topology into 8X.	supporting-only boundary explicit
000862	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth1-an8831x.dtso	dtso	primary,supporting	firmware:phy:runtime,network:phy:10gbase-t,dts:overlay:network	mt7988-rfb-an8831x-reference	review-only	M05	RFB AN8831X overlays support the AS21xxx/AN8831X evidence path, but direct 8X PHY addresses and firmware-name come from 000859.	Use only as supporting evidence for AS21xxx runtime closure; direct 8X DTS remains authoritative.	supporting evidence separated from hardware truth
000863	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth1-aqr.dtso	dtso	primary,supporting	firmware:phy:runtime,network:phy:10gbase-t,dts:overlay:network	mt7988-rfb-aqr-cux-reference	review-only	M05	RFB AQR/CUX overlays show possible MT7988 reference-board options, but direct 8X DTS does not bind AQR/CUX PHYs.	Use only when proving or rejecting AQR applicability; do not promote RFB AQR/CUX to 8X requirements.	AQR uncertainty recorded
000864	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth1-cux3410.dtso	dtso	primary,supporting	firmware:phy:runtime,network:phy:10gbase-t,dts:overlay:network	mt7988-rfb-aqr-cux-reference	review-only	M05	RFB AQR/CUX overlays show possible MT7988 reference-board options, but direct 8X DTS does not bind AQR/CUX PHYs.	Use only when proving or rejecting AQR applicability; do not promote RFB AQR/CUX to 8X requirements.	AQR uncertainty recorded
000865	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-an8831x.dtso	dtso	primary,supporting	firmware:phy:runtime,network:phy:10gbase-t,dts:overlay:network	mt7988-rfb-an8831x-reference	review-only	M05	RFB AN8831X overlays support the AS21xxx/AN8831X evidence path, but direct 8X PHY addresses and firmware-name come from 000859.	Use only as supporting evidence for AS21xxx runtime closure; direct 8X DTS remains authoritative.	supporting evidence separated from hardware truth
000866	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-aqr.dtso	dtso	primary,supporting	firmware:phy:runtime,network:phy:10gbase-t,dts:overlay:network	mt7988-rfb-aqr-cux-reference	review-only	M05	RFB AQR/CUX overlays show possible MT7988 reference-board options, but direct 8X DTS does not bind AQR/CUX PHYs.	Use only when proving or rejecting AQR applicability; do not promote RFB AQR/CUX to 8X requirements.	AQR uncertainty recorded
000867	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-cux3410.dtso	dtso	primary,supporting	firmware:phy:runtime,network:phy:10gbase-t,dts:overlay:network	mt7988-rfb-aqr-cux-reference	review-only	M05	RFB AQR/CUX overlays show possible MT7988 reference-board options, but direct 8X DTS does not bind AQR/CUX PHYs.	Use only when proving or rejecting AQR applicability; do not promote RFB AQR/CUX to 8X requirements.	AQR uncertainty recorded
000868	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-mxl86252.dtso	dtso	primary,supporting	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa,dts:overlay:network	mt7988-rfb-mxl-sfp-reference	review-only	M05	RFB MxL/SFP overlays are same-SoC supporting references; direct 8X MxL86252 and SFP topology is in 000859.	Use for implementation style only after direct 8X topology is preserved.	supporting-only boundary explicit
000869	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-mxl86252.dts	dts	primary,supporting	firmware:phy:runtime,network:dsa:switch,network:dsa:tagging,network:phy:10gbase-t,network:sfp:cage,network:sfp:i2c,network:sfp:module-detect,network:switch:external-dsa,dts:overlay:network	mt7988-rfb-mxl-sfp-reference	review-only	M05	RFB SFP/passive-mux/AQR-oriented DTS is a same-SoC supporting reference; direct 8X MxL86252 switch/tag and SFP topology is in 000859.	Use for SFP/mux/AQR implementation style only after direct 8X topology is preserved; do not treat this row as direct 8X MxL switch/tag evidence.	supporting-only boundary explicit
000874	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb.dts	dts	supporting	dts:overlay:network	mt7988-rfb-soc-wired-reference	review-only	M05	MT7988 RFB/base DTS files are same-SoC references only; they do not decide 8X port wiring or package needs.	Use as supporting target/API context after direct 8X DTS; do not copy RFB topology into 8X.	supporting-only boundary explicit
000875	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a.dtsi	dtsi	supporting	dts:overlay:network	mt7988-rfb-soc-wired-reference	review-only	M05	MT7988 RFB/base DTS files are same-SoC references only; they do not decide 8X port wiring or package needs.	Use as supporting target/API context after direct 8X DTS; do not copy RFB topology into 8X.	supporting-only boundary explicit
000876	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb-eth0-gsw.dtso	dtso	supporting	dts:overlay:network	mt7988-rfb-soc-wired-reference	review-only	M05	MT7988 RFB/base DTS files are same-SoC references only; they do not decide 8X port wiring or package needs.	Use as supporting target/API context after direct 8X DTS; do not copy RFB topology into 8X.	supporting-only boundary explicit
000877	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb-eth2-sfp.dtso	dtso	primary,supporting	network:sfp:cage,network:sfp:i2c,network:sfp:module-detect,dts:overlay:network	mt7988-rfb-mxl-sfp-reference	review-only	M05	RFB MxL/SFP overlays are same-SoC supporting references; direct 8X MxL86252 and SFP topology is in 000859.	Use for implementation style only after direct 8X topology is preserved.	supporting-only boundary explicit
000884	A	target/linux/mediatek/files-6.6/drivers/net/dsa/an8855_nl.c	source	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	an8855-netlink-non-8x	drop	M05	AN8855 netlink/debug files target an Airoha switch family not used by direct 8X DTS; target 25.12 already has AN8855 DSA support for boards that need it.	Do not migrate vendor AN8855 netlink/debug extensions for 8X full wired bring-up.	direct 8X switch compatible checked
000885	A	target/linux/mediatek/files-6.6/drivers/net/dsa/an8855_nl.h	header	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	an8855-netlink-non-8x	drop	M05	AN8855 netlink/debug files target an Airoha switch family not used by direct 8X DTS; target 25.12 already has AN8855 DSA support for boards that need it.	Do not migrate vendor AN8855 netlink/debug extensions for 8X full wired bring-up.	direct 8X switch compatible checked
000886	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/Kconfig	kconfig	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000887	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/Makefile	makefile	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000888	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/mxl862xx-api.h	header	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000889	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/mxl862xx-cmd.h	header	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000890	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/mxl862xx-host.c	source	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000891	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/mxl862xx-host.h	header	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000892	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/mxl862xx.c	source	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000893	A	target/linux/mediatek/files-6.6/drivers/net/dsa/mxl862xx/mxl862xx.h	header	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000958	A	target/linux/mediatek/files-6.6/net/dsa/tag_mxl862xx.c	source	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	review-only	M05	Direct 8X DTS binds compatible mxl,86252 but selects dsa-tag-protocol mxl862_8021q; this file implements the adjacent non-802.1Q mxl862 tag path, and target 25.12 lacks either MxL tag implementation.	Review this non-802.1Q tag path only if the chosen MxL86252 driver design requires fallback or shared support; primary direct 8X CPU tag work is 000959 mxl862_8021q.	direct DTS tag protocol narrowed; fallback path not promoted
000959	A	target/linux/mediatek/files-6.6/net/dsa/tag_mxl862xx_8021q.c	source	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa	mxl86252-driver-and-tag	rewrite	M05	Direct 8X DTS binds compatible mxl,86252 and dsa-tag-protocol mxl862_8021q; target 25.12 lacks an MxL86252 DSA/tag implementation.	Port or rewrite the MxL86252 DSA driver and tag support against target 25.12/6.12 DSA APIs; do not claim runtime DSA success until tested.	direct DTS and target absence checked
000978	A	target/linux/mediatek/patches-6.6/999-1703-v6.9-net-phy-2p5g-eee-backport-ethtool-switch-EEE-netlink-interface-to-use-EEE-linkmode-bitmaps.patch	patch	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa,network:switch:vlan-offload	target-superseded-eee-backport	superseded-by-target	M05	Vendor patch backports a v6.9 EEE linkmode API; target 25.12 uses a newer 6.12 kernel/backport base.	Do not carry the vendor 6.6 EEE backport; recheck only if an MxL/AS21 runtime issue points at EEE API behavior.	target version context checked
000998	A	target/linux/mediatek/patches-6.6/999-1723-v6.10-net-phy-sfp-allow-use-2500base-X-for-2500base-T-modules.patch	patch	primary	network:sfp:cage,network:sfp:hotplug,network:sfp:i2c,network:sfp:module-detect	target-superseded-sfp-backport	superseded-by-target	M05	Vendor patch backports v6.10 SFP 2500base-X behavior; target 25.12 6.12-era phylink/SFP code is newer.	Do not carry the vendor 6.6 SFP backport unless runtime module tests find a missing target behavior.	target version context checked
000999	A	target/linux/mediatek/patches-6.6/999-2000-arm64-dts-mt7988-move-phys-to-sgmiipcs-and-usxgmiisy.patch	patch	primary	network:pcs:10gbase-r,network:pcs:usxgmii	target-superseded-mt7988-dts-pcs	superseded-by-target	M05	Vendor patch moves MT7988 phys to sgmiipcs/usxgmiisys; target 25.12 MT7988 DTS/patch stack already models sgmiipcs, usxgmiisys, and XFI PHY structure.	Use target 25.12 MT7988 PCS/PHY structure and layer only 8X board topology on top.	target structure checked
