file_id	status	path	file_kind	route_classes	features	group	disposition	owner_step	evidence	notes	minimalism_gate
000027	M	feeds.conf.default	unknown	primary	source:feeds:base-feed-config	feed-baseline	review-only	M00	Vendor pins OpenWrt feeds and adds MTK plus third-party feeds.	Use as provenance/build-baseline evidence only; M01 must choose clean 25.12 feeds intentionally.	context grouped; hardware files not dropped from filename alone
000037	A	package/kernel/aqr10g-phy-fw/Makefile	makefile	review-only	network:phy:multi-rate	aqr-firmware-reference	needs-evidence	M05	Vendor package provides Aquantia firmware, but direct 8X base DTS checked here names AS21 firmware instead.	M05 must verify whether any 8X 10G copper path actually needs AQR firmware before carrying it.	context grouped; hardware files not dropped from filename alone
000038	A	package/kernel/aqr10g-phy-fw/files/AQR-G4_v5.7.0-AQR_EVB_Generic_X3410_StdCfg_MDISwap_USX_ID46316_VER2148.cld	firmware	review-only	network:phy:multi-rate	aqr-firmware-reference	needs-evidence	M05	Vendor package provides Aquantia firmware, but direct 8X base DTS checked here names AS21 firmware instead.	M05 must verify whether any 8X 10G copper path actually needs AQR firmware before carrying it.	context grouped; hardware files not dropped from filename alone
000039	A	package/kernel/aqr10g-phy-fw/files/Rhe-05.06-Candidate9-AQR_Mediatek_23B_P5_ID45824_LCLVER1.cld	firmware	review-only	network:phy:multi-rate	aqr-firmware-reference	needs-evidence	M05	Vendor package provides Aquantia firmware, but direct 8X base DTS checked here names AS21 firmware instead.	M05 must verify whether any 8X 10G copper path actually needs AQR firmware before carrying it.	context grouped; hardware files not dropped from filename alone
000040	A	package/kernel/as21xxx/Makefile	makefile	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000041	A	package/kernel/as21xxx/firmware/as21x1x_fw.bin	firmware	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000042	A	package/kernel/as21xxx/source/Kconfig	kconfig	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000043	A	package/kernel/as21xxx/source/Makefile	makefile	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000044	A	package/kernel/as21xxx/source/as21xx_bbu_api/as21xx_api.c	source	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000045	A	package/kernel/as21xxx/source/as21xx_bbu_api/as21xx_api.h	header	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000046	A	package/kernel/as21xxx/source/as21xx_bbu_api/as21xx_debugfs.c	source	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000047	A	package/kernel/as21xxx/source/as21xx_bbu_api/as21xx_debugfs.h	header	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000048	A	package/kernel/as21xxx/source/as21xxx.c	source	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000049	A	package/kernel/as21xxx/source/as21xxx.h	header	review-only	network:phy:multi-rate	direct-8x-phy-package	defer	M05	Direct 8X base DTS names firmware-name as21x1x_fw.bin on external AN8831X PHY nodes.	M05 owns PHY driver/firmware/package design and runtime validation.	context grouped; hardware files not dropped from filename alone
000814	D	scripts/config/.gitignore	unknown	primary	source:tree:metadata	source-metadata	drop	M00	Repository metadata, CI, or developer-file delta only.	No 8X runtime/build behavior for target migration.	context grouped; hardware files not dropped from filename alone
000824	D	target/linux/gemini/image/copy-kernel/.gitignore	unknown	primary	source:tree:metadata	source-metadata	drop	M00	Repository metadata, CI, or developer-file delta only.	No 8X runtime/build behavior for target migration.	context grouped; hardware files not dropped from filename alone
000830	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8801sb.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000831	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855-gsw.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000832	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000833	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-e2p5g.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000834	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531-gsw.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000835	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000836	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth1-i2p5g.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000837	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-an8801sb.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000838	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-e2p5g.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000839	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-sfp.dtso	dtso	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000841	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys.dtsi	dtsi	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000842	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-pinctrl.dtsi	dtsi	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000847	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987.dtsi	dtsi	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000851	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987a-bananapi-bpi-r4-lite.dts	dts	review-only	network:phy:multi-rate	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000859	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-bananapi-bpi-r4-pro-8x.dts	dts	review-only	network:phy:multi-rate	direct-8x-board-dts	review-only	M00	Direct 8X base DTS inspected: board compatible, SFP cages, AN8831X firmware-name, MxL86252 switch.	Primary evidence for M03/M05/M09/M10. M00 does not migrate DTS content.	context grouped; hardware files not dropped from filename alone
000861	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth0-gsw.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000862	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth1-an8831x.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000863	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth1-aqr.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000864	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth1-cux3410.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000865	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-an8831x.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000866	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-aqr.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000867	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-cux3410.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000868	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-mxl86252.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000869	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-mxl86252.dts	dts	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000874	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb.dts	dts	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000876	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb-eth0-gsw.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000877	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb-eth2-sfp.dtso	dtso	review-only	network:phy:multi-rate	mt7988-rfb-reference	review-only	M00	MT7988 RFB source is supporting MTK/vendor-family evidence, not 8X board authority.	Use only to understand SDK implementation patterns when direct 8X evidence is insufficient.	context grouped; hardware files not dropped from filename alone
000879	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-apmixed.c	source	review-only	dts:soc:base	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000880	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-eth.c	source	review-only	dts:soc:base	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000881	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-infracfg.c	source	review-only	dts:soc:base	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000882	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-mcusys.c	source	review-only	dts:soc:base	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000883	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-topckgen.c	source	review-only	dts:soc:base	mt7987-reference	review-only	M00	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
000905	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/Kconfig	kconfig	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000906	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/Makefile	makefile	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000907	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000908	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000909	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_common.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000910	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_mdio.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000911	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_nl.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000912	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_nl.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000913	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_regs.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000914	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_swconfig.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000915	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_swconfig.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000916	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_vlan.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000917	A	target/linux/mediatek/files-6.6/drivers/net/phy/airoha/an8855/an8855_vlan.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000918	A	target/linux/mediatek/files-6.6/drivers/net/phy/an8801.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000919	A	target/linux/mediatek/files-6.6/drivers/net/phy/an8801.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000920	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/Kconfig	kconfig	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000921	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/Makefile	makefile	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000922	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt7530.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
000923	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt7530.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	M00	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
