file_id	status	path	file_kind	route_classes	features	group	disposition	owner_step	evidence	notes	minimalism_gate
000875	M	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a.dtsi	dtsi	primary	dts:thermal:zone	M09-MT7988-SoC-thermal-USB-foundation-needs-evidence	needs-evidence	M09	Dense-read: MT7988A SoC dtsi patch adds gsw node, SPI drive-strength changes, disables lvts by default, changes Ethernet/crypto registers/IRQs, and leaves board DTS to enable lvts.	Relevant to 8X thermal/fan foundation because 000859 enables lvts/fan, but patch is mixed with M04/M08 SoC networking/crypto changes. TODO: M09 compare target 25.12 MT7988 DTS/6.12 patches before deciding whether any thermal/USB/fan foundation hunk remains needed.	pass: mixed SoC patch not blindly migrated or dropped.
000876	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb-eth0-gsw.dtso	dtso	primary	dts:led:definition	M09-supporting-RFB-Ethernet-LED-overlays	review-only	M09	Dense-read: MT7988D RFB GSW overlay contains Ethernet LED definitions for non-8X board layout.	Supporting LED evidence only. Direct 8X system LEDs are PCA9555 red/blue in 000859.	pass: non-8X Ethernet LED overlay not copied.
000878	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb.dts	dts	primary,supporting	dts:button:definition,ui:button:reset,ui:button:wps,dts:overlay:pcie	M09-supporting-RFB-board-extras	review-only	M09	Dense-read: MT7988D RFB DTS defines reset/WPS gpio-keys and storage bootargs for non-8X RFB.	Supporting RFB button/PCIe style only. Direct 8X truth is 000859; storage bootargs are M10.	pass: non-8X RFB content scoped as context.
000941	A	target/linux/mediatek/files-6.6/drivers/usb/host/unusual-declaration.h	header	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: header declares HQA device attributes for RG_CHGDT_EN, USB20 thresholds, PHY revision, term/vrt vref, and reg read/write helpers.	Only used by vendor USBIF/HQA debug toolkit when enabled by 001150. Not required for direct 8X USB host static topology.	pass: high-risk USB file read; debug/compliance boundary explicit.
000942	A	target/linux/mediatek/files-6.6/drivers/usb/host/unusual-statement.h	header	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: header lists UNUSUAL_DEVICE_ATTR entries for the HQA USB20 PHY tuning attributes and register access.	Only HQA/debug attribute wiring, not normal USB expansion runtime requirement.	pass: high-risk USB file read; debug/compliance boundary explicit.
000943	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-chgdt-en.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source implements RG_CHGDT_EN show/store, parses u2p index/value, ioremaps PHY address, and writes USB20_PHY_U2PHYBC12C.	HQA USB2 BC1.2/PHY tuning only. No direct 8X evidence requires this for USB host or cellular module enumeration.	pass: high-risk USB file read; debug/compliance boundary explicit.
000944	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-discth.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source implements RG_USB20_DISCTH show/store and writes USB20_PHY_USBPHYACR6 threshold bits.	HQA USB2 PHY disconnect-threshold tuning only. Not an M09 runtime acceptance requirement.	pass: high-risk USB file read; debug/compliance boundary explicit.
000945	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-hstx-srctrl.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source implements RG_USB20_HSTX_SRCTRL show/store and writes USB20_PHY_USBPHYACR5 slew-rate bits.	HQA USB2 PHY tuning only. Do not migrate unless later USB compliance evidence requires it.	pass: high-risk USB file read; debug/compliance boundary explicit.
000946	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-intr-en.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source implements RG_USB20_INTR_EN show/store and writes USB20_PHY_USBPHYACR0 interrupt-enable bits.	HQA USB2 PHY tuning only. No direct 8X host enumeration evidence depends on it.	pass: high-risk USB file read; debug/compliance boundary explicit.
000947	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-preemphasic.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source participates in HQA pre-emphasis/USB20 PHY revision tuning and uses the same query/write helper pattern as other HQA files.	Compliance/test tuning only. No M09 runtime claim.	pass: high-risk USB file read; debug/compliance boundary explicit.
000948	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-reg.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source implements generic HQA register show/store, including reg_show/reg_store and DEVICE_ATTR_RW(reg).	Debug register read/write interface only. This should not be imported as board USB runtime behavior without explicit compliance need.	pass: high-risk USB file read; debug/compliance boundary explicit.
000949	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-term-vref.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source implements RG_USB20_TERM_VREF_SEL show/store and writes USB20_PHY_USBPHYACR1 term-vref bits.	HQA USB2 PHY tuning only. Not required by direct 8X static USB topology.	pass: high-risk USB file read; debug/compliance boundary explicit.
000950	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-test.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: large HQA source creates hqa/usb3hqa attributes, calls force_preemphasis_disabled in test flows, and implements hqa_create_attr/hqa_remove_attr plus HQA buffer state.	USBIF/HQA compliance toolkit entry point only. Does not prove direct 8X USB host/cellular runtime success.	pass: high-risk USB file read; dense-read scope recorded.
000951	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-test.h	header	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: header gates hqa_create_attr/hqa_remove_attr behind CONFIG_USB_XHCI_MTK_DEBUGFS and provides stubs otherwise.	Debugfs toolkit plumbing only. Do not enable by default for M09.	pass: high-risk USB file read; debug/compliance boundary explicit.
000952	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-unusual.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: helper source implements binary_write_width helpers, bin2str, query_phy_addr/query_reg_addr, force_preemphasis_disabled, and xhci_mtk_decode_portsc.	Helper library for HQA/debug attributes. Not required for M09 static USB host topology.	pass: high-risk USB file read; debug/compliance boundary explicit.
000953	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-unusual.h	header	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: header defines USB20 PHY register offsets, HQA helper prototypes, and CONFIG_USB_XHCI_MTK_DEBUGFS-gated device attribute macros.	Compliance/debug support only unless later evidence proves needed.	pass: high-risk USB file read; debug/compliance boundary explicit.
000954	A	target/linux/mediatek/files-6.6/drivers/usb/host/xhci-mtk-vrt-vref.c	source	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: source implements RG_USB20_VRT_VREF_SEL show/store and writes USB20_PHY_USBPHYACR1 vrt-vref bits.	HQA USB2 PHY tuning only. No direct 8X runtime requirement proven.	pass: high-risk USB file read; debug/compliance boundary explicit.
000961	A	target/linux/mediatek/filogic/base-files/etc/config/firewall	unknown	static-only	cellular:network:wan-interface	M09-static-cellular-UCI-defaults	static-only	M09	Dense-read: vendor firewall adds WWAN, WWAN6, WWAN_Q, and WWAN6_Q to wan zone alongside wan/wan6, with forwarding and standard WAN rules.	Static cellular interface firewall default only. No cellular module present and no runtime modem validation claimed. TODO: M09/M11 validate cellular module behavior when hardware exists; do not wholesale copy firewall policy before target default review.	pass: static-only limitation and TODO recorded.
000963	A	target/linux/mediatek/filogic/base-files/etc/config/network	unknown	static-only	cellular:network:wan-interface	M09-static-cellular-UCI-defaults	static-only	M09	Dense-read: vendor network config defines WWAN/WWAN6 on usb0 and WWAN_Q/WWAN6_Q on wwan0_1, while also carrying unrelated LAN/WAN defaults.	Static cellular network defaults only. M04 owns LAN/WAN defaults; M09 must not wholesale copy the full vendor network file. TODO: validate USB/QMI/MBIM naming with a real modem before runtime acceptance.	pass: static-only limitation and TODO recorded.
001149	A	target/linux/mediatek/patches-6.6/999-xHCI-01-change-compliance-mode-de-emphasis-default-as-g.patch	patch	primary	bus:usb:controller	M09-USB-xHCI-compliance-and-quirk-patches	review-only	M09	Dense-read: patch adds mediatek,p0_speed_fixup parsing and writes COMPLIANCE_CP5_CP7_TXDEEMPH_10G when enabled; direct 8X DTS explicitly deletes mediatek,p0_speed_fixup on ssusb0.	Compliance/de-emphasis quirk evidence only. No direct 8X action unless later USB compliance testing requires this property on a specific port.	pass: direct 8X DTS contradiction checked; not migrated from patch title.
001150	A	target/linux/mediatek/patches-6.6/999-xHCI-02-xhci-mtk-mt79xx-USB-2.0-USBIF-compliance-toolkit.patch	patch	primary	bus:usb:controller	M09-USB-HQA-compliance-toolkit	review-only	M09	Dense-read: patch adds CONFIG_USB_XHCI_MTK_DEBUGFS, builds xhci-mtk-test/unusual/tuning objects, adds hqa_create_attr on probe, hqa_remove_attr on remove, and HQA buffer fields.	USBIF compliance/debug toolkit wrapper for 000941-000954. Not required for M09 board-extras runtime without compliance evidence.	pass: full wrapper patch read and kept out of runtime claims.
001151	A	target/linux/mediatek/patches-6.6/999-xHCI-03-usb-add-embedded-Host-feature-support.patch	patch	primary	bus:usb:controller	M09-USB-embedded-host-TPL-needs-evidence	needs-evidence	M09	Dense-read: patch changes usb core hub logging for unsupported/no-response devices, adds root hubs and mass storage to otg_productlist.h, and sets hcd/shared_hcd tpl_support from of_usb_host_tpl_support in xhci-mtk probe.	This is functional embedded-host/TPL behavior, not just debug. TODO: compare target 25.12 USB host/TPL behavior and direct 8X DTS properties before deciding migration; no USB/cellular runtime success claimed.	pass: high-risk USB functional patch not hidden as review-only or copied blindly.
