file_id	status	path	file_kind	route_classes	features	group	disposition	owner_step	evidence	notes	minimalism_gate
000506	D	package/network/services/dnsmasq/patches/0002-PATCH-Fix-error-introduced-in-51471cafa5a4fa44d6fe49.patch	patch	primary	openwrt:network:defaults	dnsmasq-version-sync	superseded-by-target	M04	Vendor dnsmasq changes are version/patch refresh around 2.91; target OpenWrt 25.12 already carries dnsmasq 2.91-era package and current patch stack.	No M04 migration action; use target dnsmasq package rather than copying vendor version/deleted patches.	target structure checked; not hardware truth
000507	D	package/network/services/dnsmasq/patches/0003-Handle-DS-queries-to-auth-zones.patch	patch	primary	openwrt:network:defaults	dnsmasq-version-sync	superseded-by-target	M04	Vendor dnsmasq changes are version/patch refresh around 2.91; target OpenWrt 25.12 already carries dnsmasq 2.91-era package and current patch stack.	No M04 migration action; use target dnsmasq package rather than copying vendor version/deleted patches.	target structure checked; not hardware truth
000508	M	package/network/services/dnsmasq/patches/200-ubus_dns.patch	patch	primary	openwrt:network:defaults	dnsmasq-version-sync	superseded-by-target	M04	Vendor dnsmasq changes are version/patch refresh around 2.91; target OpenWrt 25.12 already carries dnsmasq 2.91-era package and current patch stack.	No M04 migration action; use target dnsmasq package rather than copying vendor version/deleted patches.	target structure checked; not hardware truth
000786	M	package/network/services/relayd/files/relay.init	unknown	supporting	openwrt:init:service	relayd-generic-init	drop	M04	relayd init trigger changes reload to restart on interface events; no direct 8X topology or MAC evidence.	Do not migrate for M04; re-open only if a tested bridge/relay workflow requires it.	generic service inspected
000825	A	target/linux/mediatek/base-files/etc/init.d/pppq-ebl.init	unknown	supporting	openwrt:init:service	pppq-acceleration-init	defer	M08	pppq-ebl init probes hnat/mtk_ppe debugfs and enables ebl; this is PPE/HNAT acceleration policy.	M08 TODO: review PPPQ/EBL init only after base wired and Wi-Fi paths are stable.	acceleration boundary declared
000826	A	target/linux/mediatek/base-files/sbin/rsno-off.sh	shell	supporting	openwrt:init:service	wifi-userspace-policy	defer	M07	rsno-off.sh edits wireless encryption/MLO related UCI sections, not wired management.	M07 TODO: review RSNO/MLO userspace policy with wireless configuration work.	Wi-Fi policy deferred
000830	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8801sb.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000831	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855-gsw.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000832	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-an8855.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000833	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-e2p5g.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000834	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531-gsw.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000835	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth0-mt7531.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000836	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth1-i2p5g.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000837	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-an8801sb.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000838	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys-eth2-e2p5g.dtso	dtso	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000841	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-netsys.dtsi	dtsi	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000842	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987-pinctrl.dtsi	dtsi	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000851	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7987a-bananapi-bpi-r4-lite.dts	dts	primary	network:mdio:bus	non-8x-mt7987-wired-reference	drop	M04	MT7987/R4Lite DTS or pinctrl/netsys file is not direct 8X authority; direct 8X board uses MT7988A BPI-R4 Pro 8X DTS.	Do not copy MT7987/R4Lite MDIO or port layout into 8X; target 25.12 MT7987 support is separate.	non-8X source rejected after path/context check
000859	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-bananapi-bpi-r4-pro-8x.dts	dts	primary	network:mdio:bus	direct-8x-dts-network-context	review-only	M04	Direct 8X DTS enables gmac0/gmac1/gmac2 with Factory nvmem cells and defines MDIO/MxL/SFP topology; M03 owns DTS rewrite.	Use for M04 MAC/port evidence only; M05 owns MxL/SFP/10G runtime, M10 owns SPI-NAND/env/rootdisk content.	direct DTS inspected; no runtime success claim
000861	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth0-gsw.dtso	dtso	primary	network:mdio:bus	mt7988-rfb-wired-reference	defer	M05	MT7988 RFB wired overlay/reference is same-SoC supporting evidence, not direct 8X authority.	M05 TODO: use RFB wired overlays only as supporting references after direct 8X topology is checked.	RFB not promoted to 8X truth
000865	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-an8831x.dtso	dtso	primary	network:mdio:bus	mt7988-rfb-wired-reference	defer	M05	MT7988 RFB wired overlay/reference is same-SoC supporting evidence, not direct 8X authority.	M05 TODO: use RFB wired overlays only as supporting references after direct 8X topology is checked.	RFB not promoted to 8X truth
000868	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-eth2-mxl86252.dtso	dtso	primary	network:mdio:bus	mt7988-rfb-wired-reference	defer	M05	MT7988 RFB wired overlay/reference is same-SoC supporting evidence, not direct 8X authority.	M05 TODO: use RFB wired overlays only as supporting references after direct 8X topology is checked.	RFB not promoted to 8X truth
000869	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988a-rfb-mxl86252.dts	dts	primary	network:mdio:bus	mt7988-rfb-wired-reference	defer	M05	MT7988 RFB wired overlay/reference is same-SoC supporting evidence, not direct 8X authority.	M05 TODO: use RFB wired overlays only as supporting references after direct 8X topology is checked.	RFB not promoted to 8X truth
000876	A	target/linux/mediatek/files-6.6/arch/arm64/boot/dts/mediatek/mt7988d-rfb-eth0-gsw.dtso	dtso	primary	network:mdio:bus	mt7988-rfb-wired-reference	defer	M05	MT7988 RFB wired overlay/reference is same-SoC supporting evidence, not direct 8X authority.	M05 TODO: use RFB wired overlays only as supporting references after direct 8X topology is checked.	RFB not promoted to 8X truth
000894	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_eth_dbg.c	source	primary	network:mac:mtk-eth	mtk-eth-proprietary-debugfs	drop	M04	Added mtk_eth_dbg source/header provide proprietary Ethernet debugfs support; not required for basic wired management or 8X hardware truth.	Do not migrate in M04; diagnostics can be reconsidered only with a maintainer-acceptable debug plan.	debug-only file inspected
000895	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_eth_dbg.h	header	primary	network:mac:mtk-eth	mtk-eth-proprietary-debugfs	drop	M04	Added mtk_eth_dbg source/header provide proprietary Ethernet debugfs support; not required for basic wired management or 8X hardware truth.	Do not migrate in M04; diagnostics can be reconsidered only with a maintainer-acceptable debug plan.	debug-only file inspected
000896	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/Makefile	makefile	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000897	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000898	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat.h	header	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000899	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_debugfs.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000900	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_mcast.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000901	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_mcast.h	header	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000902	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_nf_hook.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000903	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_stag.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000904	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/nf_hnat_mtk.h	header	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	M08	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
000960	M	target/linux/mediatek/filogic/base-files/etc/board.d/02_network	unknown	primary,supporting	network:default-config:bridge,network:default-config:wan,network:port-label:lan-wan,openwrt:board-d:network,network:vlan:bridge	direct-8x-boardd-network-defaults	rewrite	M04	Direct 8X vendor 02_network sets LAN to lan0 lan3 mxl_lan0 mxl_lan1 mxl_lan2 mxl_lan3 mxl_lan5 and WAN to eth1; direct 8X DTS, not the generic board.d mt7988 case alone, is the authoritative Factory MAC offset evidence.	M04 TODO: preserve 8X LAN/WAN defaults and decide explicit target-style MAC assignment from direct DTS nvmem cells; do not copy generic MT7987/RFB switch-detection logic or generic MAC helper cases blindly.	direct board.d and DTS checked
000961	A	target/linux/mediatek/filogic/base-files/etc/config/firewall	unknown	supporting	openwrt:firewall:defaults	vendor-firewall-policy	drop	M04	Vendor firewall file is broad policy, opens WAN input/forward and adds WWAN networks to the WAN zone; no 8X hardware topology fact.	Use target firewall defaults; do not migrate vendor WAN ACCEPT or WWAN policy as M04 wired evidence.	policy file inspected; not hardware truth
000963	A	target/linux/mediatek/filogic/base-files/etc/config/network	unknown	primary	openwrt:network:defaults	direct-8x-network-config-evidence	rewrite	M04	Vendor network config repeats the direct 8X br-lan port set and br-wan eth1 but also includes static ULA and WWAN/cellular interfaces.	M04 TODO: use only wired port-group evidence; generate defaults through board.d, not by adding this static config file.	direct config inspected; non-wired content excluded
001015	A	target/linux/mediatek/patches-6.6/999-2607-net-pcs-mtk-lynxi-add-individual-polarity-control.patch	patch	primary	network:mac:mtk-eth	full-wired-pcs-dsa-sfp	defer	M05	Patch/file concerns PCS/XGMAC force mode, passive SFP/PHY mux, EEE, NETSYSv3 link-down flow, SFP debug, or multiple DSA/PPPQ switch handling; full wired behavior is outside M04.	M05 TODO: review with full wired switch, SFP, 10G, combo mux, and DSA runtime validation.	full wired boundary declared
001016	A	target/linux/mediatek/patches-6.6/999-2608-net-pcs-mtk-lynxi-add-phya-tx-rx-clock-path.patch	patch	primary	network:mac:mtk-eth	full-wired-pcs-dsa-sfp	defer	M05	Patch/file concerns PCS/XGMAC force mode, passive SFP/PHY mux, EEE, NETSYSv3 link-down flow, SFP debug, or multiple DSA/PPPQ switch handling; full wired behavior is outside M04.	M05 TODO: review with full wired switch, SFP, 10G, combo mux, and DSA runtime validation.	full wired boundary declared
001018	A	target/linux/mediatek/patches-6.6/999-2700-net-ethernet-mtk_eth_soc-add-mdio-reset-delay.patch	patch	primary	network:mac:mtk-eth	basic-mdio-needs-evidence	needs-evidence	M04	Patch changes MDIO reset delay or MDC divider handling; direct 8X DTS uses MDIO C45 PHYs and external switch, but no runtime proof yet shows this patch is required for basic management.	M04 TODO: validate MDIO bus/PHY enumeration on 8X target and decide whether an upstreamable 25.12 fix is needed.	not accepted from MTK SDK alone
001020	A	target/linux/mediatek/patches-6.6/999-2701-net-ethernet-mtk_eth_soc-remove-pextp-reset.patch	patch	primary	network:mac:mtk-eth	full-wired-pcs-dsa-sfp	defer	M05	Patch/file concerns PCS/XGMAC force mode, passive SFP/PHY mux, EEE, NETSYSv3 link-down flow, SFP debug, or multiple DSA/PPPQ switch handling; full wired behavior is outside M04.	M05 TODO: review with full wired switch, SFP, 10G, combo mux, and DSA runtime validation.	full wired boundary declared
001021	A	target/linux/mediatek/patches-6.6/999-2702-net-ethernet-mtk_eth_soc-revise-xgmac-force-mode.patch	patch	primary	network:mac:mtk-eth	full-wired-pcs-dsa-sfp	defer	M05	Patch/file concerns PCS/XGMAC force mode, passive SFP/PHY mux, EEE, NETSYSv3 link-down flow, SFP debug, or multiple DSA/PPPQ switch handling; full wired behavior is outside M04.	M05 TODO: review with full wired switch, SFP, 10G, combo mux, and DSA runtime validation.	full wired boundary declared
001022	A	target/linux/mediatek/patches-6.6/999-2704-net-ethernet-mtk_eth_soc-revise-mdc-divider-configur.patch	patch	primary	network:mac:mtk-eth	basic-mdio-needs-evidence	needs-evidence	M04	Patch changes MDIO reset delay or MDC divider handling; direct 8X DTS uses MDIO C45 PHYs and external switch, but no runtime proof yet shows this patch is required for basic management.	M04 TODO: validate MDIO bus/PHY enumeration on 8X target and decide whether an upstreamable 25.12 fix is needed.	not accepted from MTK SDK alone
001023	A	target/linux/mediatek/patches-6.6/999-2705-net-ethernet-mtk_eth_soc-support-proprietary-debugfs.patch	patch	primary	network:mac:mtk-eth	mtk-eth-proprietary-debugfs	drop	M04	Patch adds proprietary debugfs or forced-reset debug controls; these are diagnostics, not basic wired management behavior.	Do not migrate in M04; re-open only if debug-only support is explicitly justified and isolated.	diagnostic patch inspected
001024	A	target/linux/mediatek/patches-6.6/999-2706-net-ethernet-mtk_eth_soc-support-forced-reset-contro.patch	patch	primary	network:mac:mtk-eth	mtk-eth-proprietary-debugfs	drop	M04	Patch adds proprietary debugfs or forced-reset debug controls; these are diagnostics, not basic wired management behavior.	Do not migrate in M04; re-open only if debug-only support is explicitly justified and isolated.	diagnostic patch inspected
001025	A	target/linux/mediatek/patches-6.6/999-2707-net-ethernet-mtk_eth_soc-add-hw-dump-for-forced-rese.patch	patch	primary	network:mac:mtk-eth	mtk-eth-forced-reset-dump	superseded-by-target	M04	Vendor adds hardware dump for forced reset; target 25.12 already carries a comparable generic mtk_eth_soc forced-reset dump patch.	No M04 action; use target implementation and avoid vendor diagnostic copy.	target patch checked; diagnostic only
001026	A	target/linux/mediatek/patches-6.6/999-2708-net-ethernet-mtk_eth_soc-support-ethernet-passive-mu.patch	patch	primary	network:mac:mtk-eth	full-wired-pcs-dsa-sfp	defer	M05	Patch/file concerns PCS/XGMAC force mode, passive SFP/PHY mux, EEE, NETSYSv3 link-down flow, SFP debug, or multiple DSA/PPPQ switch handling; full wired behavior is outside M04.	M05 TODO: review with full wired switch, SFP, 10G, combo mux, and DSA runtime validation.	full wired boundary declared
001027	A	target/linux/mediatek/patches-6.6/999-2709-net-ethernet-mtk_eth_soc-add-rss-lro-reg.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	M08	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
001028	A	target/linux/mediatek/patches-6.6/999-2710-net-ethernet-mtk_eth_soc-add-rss-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	M08	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
001029	A	target/linux/mediatek/patches-6.6/999-2711-net-ethernet-mtk_eth_soc-add-lro-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	M08	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
001030	A	target/linux/mediatek/patches-6.6/999-2712-net-ethernet-mtk_eth_soc-refactor-SER-monitor.patch	patch	primary	network:mac:mtk-eth	ser-monitor-runtime-robustness	defer	M08	Patch refactors Ethernet SER monitor; this is runtime recovery/robustness and overlaps PPE/WED reset flows, not M04 default management config.	M08 TODO: review SER/reset monitor with acceleration and full runtime stress evidence.	runtime robustness deferred
001031	A	target/linux/mediatek/patches-6.6/999-2713-net-ethernet-mtk_eth_soc-add-EEE-support-for-GMAC.patch	patch	primary	network:mac:mtk-eth	full-wired-pcs-dsa-sfp	defer	M05	Patch/file concerns PCS/XGMAC force mode, passive SFP/PHY mux, EEE, NETSYSv3 link-down flow, SFP debug, or multiple DSA/PPPQ switch handling; full wired behavior is outside M04.	M05 TODO: review with full wired switch, SFP, 10G, combo mux, and DSA runtime validation.	full wired boundary declared
001032	A	target/linux/mediatek/patches-6.6/999-2714-net-fix-eee-struct-for-mtk-eth-soc-and-net-dsa-due-to-eee-backport.patch	patch	primary	network:mac:mtk-eth	full-wired-pcs-dsa-sfp	defer	M05	Patch/file concerns PCS/XGMAC force mode, passive SFP/PHY mux, EEE, NETSYSv3 link-down flow, SFP debug, or multiple DSA/PPPQ switch handling; full wired behavior is outside M04.	M05 TODO: review with full wired switch, SFP, 10G, combo mux, and DSA runtime validation.	full wired boundary declared
001033	A	target/linux/mediatek/patches-6.6/999-2715-net-ethernet-mtk_eth_soc-add-mt7987-support.patch	patch	primary	network:mac:mtk-eth	mt7987-ethernet-driver-reference	drop	M04	Patch is MT7987 Ethernet support/hardware config; 8X is MT7988A and direct 8X DTS does not make this hardware truth.	Do not migrate for 8X M04; target 25.12 MT7987 support remains separate reference.	MT7987 not promoted to 8X
001034	A	target/linux/mediatek/patches-6.6/999-2716-net-ethernet-mtk_eth_soc-convert-cap_bit-in-mtk_eth_.patch	patch	primary	network:mac:mtk-eth	ethernet-mux-refactor	defer	M05	Patch refactors Ethernet mux capability bits and supports later mux/PCS work; combo SFP/RJ45 behavior belongs to full wired.	M05 TODO: review with passive mux, SFP/RJ45 combo, and PCS work.	combo mux boundary declared
001035	A	target/linux/mediatek/patches-6.6/999-2717-net-ethernet-mtk_eth_soc-add-GLO_MEM-support-for-lro.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	M08	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
001036	A	target/linux/mediatek/patches-6.6/999-2719-net-ethernet-mtk_eth_soc-change-napi-poll-weight.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	M08	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
